"llid","state","max_depth_m","mean_depth_m","source","effort","lake_waterarea_ha","lake_connectivity_permanent","lake_lat_decdeg","lake_lon_decdeg","lat","long"
"362034","NE",5.4861322767449,3.3888308532942,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",6.491,"Isolated",40.72376,-98.73416,40.72376,-98.73416
"362107","NE",4.87656202377324,1.5474558822101,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",19.109,"Headwater",41.03481,-96.91432,41.03481,-96.91432
"362123","NE",4.26699177080158,1.7505118868939,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",74.686,"Drainage",40.72899,-96.78836,40.72899,-96.78836
"362155","NE",5.4861322767449,2.39559446801,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",7.395,"Isolated",41.44977,-96.56512,41.44977,-96.56512
"362365","NE",4.87656202377324,2.08131154767337,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",6.227,"Isolated",41.44927,-96.57157,41.44927,-96.57157
"362367","NE",6.09570252971655,2.39188583433393,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",5.902,"Isolated",41.44967,-96.56172,41.44967,-96.56172
"362412","NE",4.26699177080158,2.00418902606023,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",11.44,"Isolated",40.99895,-100.37226,40.99895,-100.37226
"362420","NE",3.65742151782993,2.15439860801433,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",6.128,"Isolated",40.88904,-100.10621,40.88904,-100.10621
"362457","NE",3.65742151782993,1.97089701193301,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",8.387,"Isolated",40.66824,-99.09186,40.66824,-99.09186
"362550","NE",1.21914050594331,0.388804283351023,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",18.197,"Isolated",40.8261,-96.95808,40.8261,-96.95808
"362563","NE",3.65742151782993,1.57649625879787,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",14.943,"Isolated",40.60461,-96.85588,40.60461,-96.85588
"362582","NE",4.26699177080158,1.6963660212543,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",69.553,"Isolated",40.60104,-96.64131,40.60104,-96.64131
"362584","NE",4.87656202377324,2.132690161717,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",43.113,"Drainage",40.7819,-96.63318,40.7819,-96.63318
"362626","NE",8.22919841511734,3.87794561705497,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",7.686,"Isolated",41.00235,-96.17094,41.00235,-96.17094
"362640","NE",9.14355379457482,4.33823349223653,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",893.319,"Headwater",40.69435,-99.85322,40.69435,-99.85322
"362772","NE",4.26699177080158,1.58493034525515,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",5.557,"Isolated",40.61426,-96.88549,40.61426,-96.88549
"362778","NE",4.57177689728741,1.56032657740505,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",103.785,"Drainage",40.63413,-96.796,40.63413,-96.796
"362855","NE",9.14355379457482,3.43256999799077,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",710.939,"DrainageLk",40.97472,-96.86286,40.97472,-96.86286
"362862","NE",5.79091740323072,2.08498375048579,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",11.985,"Isolated",40.94061,-100.16331,40.94061,-100.16331
"362911","NE",7.31484303565986,3.61962523885215,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",4.392,"Isolated",40.68632,-98.94659,40.68632,-98.94659
"363003","NE",3.65742151782993,1.5846537748305,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",51.867,"Isolated",40.58021,-96.84494,40.58021,-96.84494
"363006","NE",6.7052727826882,2.18010143379477,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",44.489,"Drainage",41.03692,-96.84001,41.03692,-96.84001
"363041","NE",3.96220664431576,1.68979327627514,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",5.842,"Isolated",40.60403,-96.56884,40.60403,-96.56884
"363083","NE",5.4861322767449,2.24261749624793,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",121.049,"Drainage",40.63124,-96.5852,40.63124,-96.5852
"363158","NE",13.7153306918622,4.11657774106145,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",12.486,"Isolated",40.88912,-98.35284,40.88912,-98.35284
"363219","NE",6.09570252971655,2.65981545064937,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",60.446,"Isolated",40.82752,-96.94846,40.82752,-96.94846
"363236","NE",6.7052727826882,2.69342781620447,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",28.286,"Drainage",41.32517,-96.82016,41.32517,-96.82016
"363272","NE",5.4861322767449,3.11036450942568,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",18.627,"Isolated",41.43649,-96.5489,41.43649,-96.5489
"363274","NE",4.87656202377324,2.83200935458083,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",4.93,"Isolated",41.44578,-96.55724,41.44578,-96.55724
"363305","NE",3.65742151782993,1.50736763911378,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",5.293,"Isolated",41.00126,-96.17751,41.00126,-96.17751
"363310","NE",10.9722645534898,3.26352687978464,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",20.476,"Isolated",41.0513,-96.11405,41.0513,-96.11405
"363536","NE",3.65742151782993,1.8031287590322,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",6.429,"Isolated",41.02478,-98.89332,41.02478,-98.89332
"364386","NE",3.04785126485827,1.47738486963778,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",162.871,"Isolated",42.23704,-100.08011,42.23704,-100.08011
"364854","NE",3.04785126485827,1.24750054738549,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",10.855,"Drainage",41.75753,-98.53091,41.75753,-98.53091
"364887","NE",19.2014629686071,5.04719386249957,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",985.245,"Drainage",41.32049,-98.89927,41.32049,-98.89927
"365518","NE",19.2014629686071,6.86102101233348,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",2036.241,"DrainageLk",41.86991,-99.25884,41.86991,-99.25884
"365827","NE",1.21914050594331,0.437517100573054,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",26.313,"Isolated",42.31665,-99.48173,42.31665,-99.48173
"365828","NE",1.21914050594331,0.353868947847309,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",8.693,"Isolated",42.30978,-99.48072,42.30978,-99.48072
"365846","NE",2.43828101188662,0.68505340744608,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",78.998,"Isolated",42.16534,-99.03615,42.16534,-99.03615
"365958","NE",7.31484303565986,2.36730487799987,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",311.655,"Drainage",42.17892,-97.56653,42.17892,-97.56653
"366049","NE",3.65742151782993,1.48979268910113,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",20.349,"Isolated",41.71642,-97.25529,41.71642,-97.25529
"366100","NE",1.52392563242914,0.503161535697497,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",14.373,"Isolated",42.31846,-99.48278,42.31846,-99.48278
"366189","NE",5.4861322767449,2.37940733131125,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",32.215,"Drainage",41.97839,-97.23465,41.97839,-97.23465
"366484","NE",8.838768668089,3.91690840586984,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",38.164,"Isolated",41.70853,-97.2515,41.70853,-97.2515
"366579","NE",1.82871075891496,0.583719168859767,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",71.253,"Isolated",42.10992,-98.56608,42.10992,-98.56608
"366616","NE",8.22919841511734,2.6837178812875,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",15.867,"Isolated",42.04018,-97.44127,42.04018,-97.44127
"366991","NE",7.31484303565986,2.67473369627426,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",62.856,"Drainage",40.18855,-95.99328,40.18855,-95.99328
"367068","NE",4.26699177080158,2.19010654157558,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",31.309,"Drainage",40.04902,-96.09512,40.04902,-96.09512
"367320","NE",3.04785126485827,1.65861788866093,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",12.387,"Isolated",40.1474,-95.72445,40.1474,-95.72445
"367519","NE",7.92441328863151,3.04267308059894,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",54.825,"Headwater",40.16514,-96.30531,40.16514,-96.30531
"367584","NE",15.2392563242914,3.90243122612241,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",605.573,"DrainageLk",40.35664,-100.68111,40.35664,-100.68111
"367586","NE",13.7153306918622,5.25832264239004,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",5188.75,"DrainageLk",40.05814,-99.2556,40.05814,-99.2556
"367842","NE",13.7153306918622,5.35436517192472,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",1886.298,"DrainageLk",40.15757,-101.10952,40.15757,-101.10952
"368101","NE",18.2871075891496,7.92207010945193,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",483.398,"DrainageLk",40.43706,-101.53494,40.43706,-101.53494
"368832","NE",12.1914050594331,4.11700190815324,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",698.737,"DrainageLk",40.38619,-100.22636,40.38619,-100.22636
"368846","NE",7.31484303565986,2.95050126536232,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",13.717,"Drainage",40.09108,-101.76128,40.09108,-101.76128
"368874","NE",2.74306613837245,1.31279746817631,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",12.861,"Drainage",40.58901,-100.92874,40.58901,-100.92874
"369373","NE",2.74306613837245,1.41097104636576,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",18.689,"Drainage",40.75431,-100.74219,40.75431,-100.74219
"370971","NE",4.87656202377324,1.4672853906713,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",16.416,"Isolated",40.15778,-96.49492,40.15778,-96.49492
"371410","NE",4.87656202377324,1.78356643080989,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",30.013,"Headwater",40.06166,-96.6941,40.06166,-96.6941
"371661","NE",7.31484303565986,1.66197142142546,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",24.021,"Isolated",40.53491,-98.48854,40.53491,-98.48854
"371784","NE",4.87656202377324,2.14896512460022,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",35.607,"Isolated",40.45724,-97.26199,40.45724,-97.26199
"373854","NE",3.3526363913441,1.35207281631888,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",6.054,"Isolated",40.66695,-96.92689,40.66695,-96.92689
"373899","NE",7.31484303565986,3.00058763575107,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",55.898,"Drainage",40.22277,-96.58157,40.22277,-96.58157
"4863","NE",7.31484303565986,1.86101922296748,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",116.765,"Isolated",41.30209,-95.91648,41.30209,-95.91648
"61099","NE",1.21914050594331,0.658380216550058,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",10.158,"Drainage",41.14462,-96.17034,41.14462,-96.17034
"80833","NE",8.53398354160317,2.4979443224253,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",21.443,"Drainage",41.26938,-96.22097,41.26938,-96.22097
"85009","NE",9.14355379457482,4.80086208014563,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",49.254,"Drainage",41.11482,-95.88623,41.11482,-95.88623
"99482","NE",6.09570252971655,2.2922425232252,"https://maps.outdoornebraska.gov/arcgis/rest/services/Programs/LakeMapping/MapServer/","bathymetry",139.684,"DrainageLk",41.34028,-96.05077,41.34028,-96.05077
"100584","NH",7.61962816214569,3.62599602436698,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",5.649,"Headwater",43.66806,-71.58427,43.66806,-71.58427
"10157","NH",2.13349588540079,0.447383872587117,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",8.09,"Drainage",42.76615,-71.86126,42.76615,-71.86126
"104717","NH",1.52392563242914,0.381555614919487,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",4.688,"DrainageLk",42.81841,-72.18461,42.81841,-72.18461
"106749","NH",9.14355379457482,2.63367204099622,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",58.233,"Headwater",43.64874,-71.20315,43.64874,-71.20315
"107778","NH",1.52392563242914,0.430547700976218,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",7.847,"Drainage",42.93812,-71.29044,42.93812,-71.29044
"107779","NH",3.3526363913441,1.46781683357102,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",4.541,"Headwater",43.20074,-71.24652,43.20074,-71.24652
"110889","NH",9.14355379457482,3.93657061413423,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",8.723,"Isolated",43.096,-71.47384,43.096,-71.47384
"114961","NH",4.57177689728741,2.4086686950066,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",13.847,"Headwater",42.85618,-71.90982,42.85618,-71.90982
"114962","NH",4.57177689728741,2.65520462796855,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",6.72,"Headwater",43.08441,-71.94154,43.08441,-71.94154
"114985","NH",1.52392563242914,0.861581674595298,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",9.225,"Headwater",44.31678,-71.89334,44.31678,-71.89334
"116093","NH",1.52392563242914,0.801288485814132,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",6.566,"Isolated",43.14183,-72.1722,43.14183,-72.1722
"117067","NH",3.04785126485827,1.10792976942967,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",15.022,"Drainage",43.32285,-71.54898,43.32285,-71.54898
"117098","NH",1.52392563242914,0.326495100596138,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",37.162,"Drainage",45.18611,-71.15001,45.18611,-71.15001
"118096","NH",3.04785126485827,0.825607930158684,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",21.748,"DrainageLk",43.43983,-71.17066,43.43983,-71.17066
"12200","NH",3.04785126485827,1.07241172529836,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",7.138,"Headwater",42.87744,-71.08722,42.87744,-71.08722
"122381","NH",3.04785126485827,0.776749012353492,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",12.175,"Headwater",43.50941,-71.34308,43.50941,-71.34308
"122385","NH",1.52392563242914,0.492201430047566,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",14.594,"Drainage",45.16369,-71.22916,45.16369,-71.22916
"122392","NH",6.09570252971655,2.28054507632023,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",12.636,"Drainage",43.71532,-72.19761,43.71532,-72.19761
"123428","NH",3.04785126485827,1.43947416491037,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",8.949,"Isolated",43.70706,-71.40409,43.70706,-71.40409
"124494","NH",12.1914050594331,3.90672555256524,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",38.555,"Drainage",43.28824,-72.12908,43.28824,-72.12908
"125554","NH",1.52392563242914,0.373555474509432,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",4.677,"Headwater",43.29294,-71.585,43.29294,-71.585
"126962","NH",1.52392563242914,0.131233790280499,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",20.74,"DrainageLk",44.63786,-71.25348,44.63786,-71.25348
"131071","NH",4.57177689728741,0.881350572979739,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",4.992,"Headwater",42.76823,-72.2208,42.76823,-72.2208
"131082","NH",9.14355379457482,2.5639264799036,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",4.385,"Headwater",43.42041,-72.32754,43.42041,-72.32754
"131090","NH",6.09570252971655,1.31112105597669,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",12.331,"Headwater",43.1119,-71.367,43.1119,-71.367
"132151","NH",1.52392563242914,0.516728849527067,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",9.053,"Headwater",43.00992,-71.76219,43.00992,-71.76219
"136240","NH",12.1914050594331,3.08376797256485,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",16.8,"Drainage",43.09934,-71.99151,43.09934,-71.99151
"138316","NH",4.57177689728741,1.64400071274616,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",6.133,"DrainageLk",42.81319,-71.19725,42.81319,-71.19725
"139328","NH",4.26699177080158,1.12529287602513,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",17.673,"Drainage",43.77289,-71.9193,43.77289,-71.9193
"141315","NH",1.52392563242914,0.16016924131032,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",7.286,"Drainage",45.21932,-71.34679,45.21932,-71.34679
"141336","NH",7.61962816214569,3.37313494918826,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",13.944,"Isolated",42.77871,-71.98799,42.77871,-71.98799
"16251","NH",1.52392563242914,0.761874494033505,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",11.291,"Headwater",44.75297,-71.23585,44.75297,-71.23585
"17328","NH",15.2392563242914,7.49487903958483,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",6.708,"Isolated",43.56001,-72.11132,43.56001,-72.11132
"18363","NH",6.09570252971655,2.14785923806783,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",5.082,"Drainage",43.86081,-71.49023,43.86081,-71.49023
"21588","NH",1.52392563242914,0.799030187719774,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",60.195,"DrainageLk",43.382,-71.23309,43.382,-71.23309
"22677","NH",3.65742151782993,0.833800510681438,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",10.101,"DrainageLk",42.73503,-71.88209,42.73503,-71.88209
"22682","NH",1.52392563242914,0.233431362521584,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",5.965,"DrainageLk",42.92916,-72.00658,42.92916,-72.00658
"23783","NH",2.13349588540079,1.00878812233011,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",4.195,"DrainageLk",42.72269,-71.85021,42.72269,-71.85021
"24783","NH",1.52392563242914,0.202152265578706,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",5.559,"DrainageLk",44.76668,-71.25079,44.76668,-71.25079
"24794","NH",4.57177689728741,1.01699275914415,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",16.001,"Drainage",44.27095,-71.02398,44.27095,-71.02398
"26888","NH",3.04785126485827,1.13187711616752,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",8.282,"Drainage",42.98355,-70.92957,42.98355,-70.92957
"26919","NH",6.09570252971655,3.19565517814127,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",14.438,"DrainageLk",42.93413,-72.2184,42.93413,-72.2184
"28911","NH",6.09570252971655,2.08719363606375,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",5.028,"Headwater",43.48629,-71.9667,43.48629,-71.9667
"31011","NH",1.52392563242914,0.673260162423752,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",4.815,"Headwater",43.52607,-71.09467,43.52607,-71.09467
"32105","NH",3.04785126485827,1.20189335796347,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",49.614,"Drainage",42.79735,-71.83247,42.79735,-71.83247
"44740","NH",1.52392563242914,0.15862612107762,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",10.069,"DrainageLk",45.1985,-71.19593,45.1985,-71.19593
"45714","NH",1.52392563242914,0.578926409675426,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",10.07,"Headwater",44.05322,-72.02562,44.05322,-72.02562
"46717","NH",6.09570252971655,2.4924263324915,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",43.939,"Isolated",43.2768,-71.04657,43.2768,-71.04657
"46735","NH",3.04785126485827,1.43477270869034,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",4.317,"Headwater",42.76638,-72.14428,42.76638,-72.14428
"48828","NH",6.09570252971655,1.40182048517166,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",25.566,"Drainage",43.27088,-71.57778,43.27088,-71.57778
"49832","NH",9.14355379457482,5.50925515727026,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",18.323,"Headwater",44.7321,-71.18979,44.7321,-71.18979
"50899","NH",1.52392563242914,0.432919958536336,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",4.063,"Drainage",42.98311,-71.21801,42.98311,-71.21801
"50911","NH",9.14355379457482,4.6770921039398,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",15.412,"Headwater",43.94379,-71.69255,43.94379,-71.69255
"5589","NH",27.4306613837245,8.7258705374207,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",290.462,"Drainage",42.98388,-72.06305,42.98388,-72.06305
"5590","NH",3.04785126485827,1.19765045314982,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",25.074,"Headwater",42.8623,-72.0228,42.8623,-72.0228
"5591","NH",33.526363913441,11.9869796461639,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",94.105,"Headwater",43.0217,-72.1416,43.0217,-72.1416
"5592","NH",42.6699177080158,12.41549031262,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",1705.307,"DrainageLk",43.52722,-71.49272,43.52722,-71.49272
"5593","NH",9.14355379457482,2.44475822697905,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",119.285,"Drainage",43.71685,-71.56185,43.71685,-71.56185
"5595","NH",6.09570252971655,2.32619061412944,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",35.443,"DrainageLk",43.33857,-71.38982,43.33857,-71.38982
"5596","NH",21.3349588540079,4.92338825307371,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",215.124,"DrainageLk",42.87057,-71.21439,42.87057,-71.21439
"5597","NH",1.52392563242914,0.700913895904392,"http://www.granit.unh.edu/cgi-bin/nhsearch?dset=bathymetry_lakes_polygons/nh","bathymetry",22.11,"DrainageLk",44.28244,-71.92102,44.28244,-71.92102
